Name,Location,Latitude,Longitude
SEGU,Guayaquil / Simon Bolivar,-2.15,-79.883
SEIB,Ibarra / Atahualpa,0.35,-78.133
SELO,Catamayo / Camilo Ponce Enriquez,-4.0,-79.366
SELT,Latacunga,-0.916,-78.616
SEMA,Macara / J. M. Velasco I.,-4.366,-79.933
SEMH,Machala / General M. Serrano,-3.25,-79.966
SEMT,Manta,-0.95,-80.683
SEPA,Pastaza / Rio Amazonas,-1.5,-78.05
SEQU,Quito / Mariscal Sucre,-0.15,-78.483
SESA,Salinas / General Ulpiano Paez,-2.2,-80.983
SEST,San Cristobal Galapagos,-0.9,-89.6
SETI,Tiputini,-0.783,-75.516
SETU,Tulcan / El Rosal,0.816,-77.7
SFAL,Stanley Airport,-51.683,-57.766
SGAS,Asuncion / Aeropuerto,-25.266,-57.633
SGCO,Concepcion,-23.416,-57.3
SGEN,Encarnacion,-27.316,-55.833
SGES,Aeropuerto Guarany,-25.45,-54.85
SGME,Mariscal Estigarribia,-22.016,-60.6
SGNA,Nueva Asuncion,-20.716,-61.916
SKAR,Armenia / El Eden,4.5,-75.716
SKAS,Puerto Asis,0.5,-76.5
SKBG,Bucaramanga / Palonegro,7.1,-73.2
SKBO,Bogota / Eldorado,4.716,-74.15
SKBQ,Barranquilla / Ernestocortissoz,10.883,-74.783
SKBU,Buenaventura,3.85,-76.966
SKCC,Cucuta / Camilo Daza,7.933,-72.516
SKCG,Cartagena / Rafael Nunez,10.45,-75.516
SKCL,Cali / Alfonso Bonillaaragon,3.55,-76.383
SKEJ,Barrancabermeja / Yariguies,7.016,-73.8
SKIB,Ibague / Perales,4.433,-75.15
SKIP,Ipiales / San Luis,0.816,-77.633
SKLC,Apartado / Los Cedros,7.816,-76.7
SKLT,Leticia / Vasquez Cobo,-4.166,-69.95
SKMD,Medellin / Olaya Herrera,6.216,-75.6
SKMR,Monteria / Los Garzones,8.816,-75.85
SKMU,Mitu,1.133,-70.05
SKNV,Neiva / Benito Salas,2.966,-75.3
SKPC,Puerto Carreno / A. Guauquea,6.166,-67.5
SKPE,Pereira / Matecana,4.816,-75.733
SKPP,Popayan / Guillermo,2.466,-76.6
SKPS,Pasto / Antonio Narin,1.416,-77.266
SKPV,Providencia Isla / El Embrujo,13.366,-81.35
SKRG,Rionegro / J. M. Cordova,6.133,-75.433
SKRH,Riohacha / Almirante Padilla,11.533,-72.933
SKSJ,San Jose Del Guaviare,2.566,-72.633
SKSM,Santa Marta / Simon Bolivar,11.133,-74.233
SKSP,San Andres Isla / Sesquicentenario,12.583,-81.716
SKUC,Arauca / Santiago Perez,7.066,-70.733
SKUI,Quibdo / El Carano,5.716,-76.616
SKVP,Valledupar / Alfonso Lopez,10.433,-73.25
SKVV,Villavicencio / Vanguardia,4.166,-73.616
SLAP,Apolo,-14.733,-68.5
SLAS,Ascencion De Guarayos,-15.716,-63.1
SLCA,Camiri,-20.0,-63.533
SLCB,Cochabamba,-17.416,-66.183
SLCN,Charana,-17.583,-69.6
SLCO,Cobija,-11.033,-68.783
SLCP,Concepcion,-16.15,-62.016
SLET,Santa Cruz / El Trompillo,-17.8,-63.183
SLGY,Guayaramerin,-10.816,-65.35
SLJE,San Jose De Chiquitos,-17.8,-60.733
SLJO,San Joaquin,-13.066,-64.816
SLJV,San Javier,-16.266,-62.466
SLLP,La Paz / Alto,-16.516,-68.183
SLMG,Magdalena,-13.333,-64.116
SLOR,Oruro,-17.966,-67.066
SLPO,Potosi,-19.55,-65.733
SLPS,Puerto Suarez,-18.983,-57.816
SLRB,Robore,-18.316,-59.766
SLRI,Riberalta,-11.0,-66.116
SLRQ,Rurrenabaque,-14.466,-67.566
SLRY,Reyes,-14.316,-67.383
SLSA,Santa Ana,-13.766,-65.433
SLSB,San Borja,-14.866,-66.866
SLSI,San Ignacio De Velasco,-16.383,-60.966
SLSM,San Ignacio De Moxos,-14.916,-65.6
SLSU,Sucre,-19.016,-65.3
SLTJ,Tarija,-21.55,-64.7
SLTR,Trinidad,-14.816,-64.916
SLVM,Villamontes,-21.25,-63.45
SLVR,Viru-Viru,-17.633,-63.133
SLYA,Yacuiba,-21.95,-63.65
SMJP,Johan A. Pengel,5.45,-55.183
SMZY,Zanderij,5.45,-55.2
SOCA,Cayenne / Rochambeau,4.833,-52.366
SOOM,Saint-Laurent-Du-Maroni,5.5,-54.033
SPAY,Atalaya,-10.733,-73.783
SPCL,Pucallpa,-8.416,-74.6
SPEO,Chimbote,-9.166,-78.516
SPGM,Tingo Maria,-9.133,-75.95
SPHI,Chiclayo,-6.783,-79.833
SPHO,Ayacucho,-13.133,-74.216
SPHY,Andahuayla,-13.716,-73.35
SPHZ,Anta Huaraz,-9.35,-77.6
SPIM,Lima-Callao / Aerop. Internacional Jorgechavez,-12.0,-77.116
SPJA,Rioja,-6.05,-77.15
SPJI,Juanjui,-7.216,-76.716
SPJL,Juliaca,-15.483,-70.15
SPJN,San Juan,-15.383,-75.166
SPJR,Cajamarca,-7.133,-78.466
SPME,Tumbes,-3.55,-80.4
SPMS,Yurimaguas,-5.9,-76.083
SPNC,Huanuco,-9.9,-75.75
SPPY,Chachapoyas,-6.216,-77.833
SPQT,Iquitos,-3.75,-73.25
SPQU,Arequipa,-16.316,-71.55
SPRU,Trujillo,-8.1,-79.033
SPSO,Pisco,-13.75,-76.283
SPST,Tarapoto,-6.45,-76.383
SPTN,Tacna,-18.066,-70.3
SPTU,Puerto Maldonado,-12.633,-69.2
SPUR,Piura,-5.183,-80.6
SPYL,Talara,-4.566,-81.25
SPZO,Cuzco,-13.55,-71.983
SUAA,Melilla,-34.783,-56.25
SUAG,Artigas,-30.383,-56.5
SUCA,Colonia,-34.45,-57.833
SUDU,Durazno,-33.35,-56.5
SULS,Capitan Corbeta,-34.866,-55.1
SUME,Mercedes,-33.25,-58.066
SUMO,Melo,-32.366,-54.216
SUMU,Carrasco,-34.833,-56.0
SUPE,Maldonado / Punta Est,-34.916,-54.916
SUPU,Paysandu,-32.333,-58.033
SURV,Rivera,-30.883,-55.533
SUSO,Salto,-31.383,-57.95
SUTB,Tacuarembo,-31.7,-55.983
SUTR,Treinta Y Tres,-33.216,-54.383
SVAC,Acarigua,9.55,-69.233
SVBC,Barcelona,10.116,-64.683
SVBI,Barinas,8.616,-70.216
SVBM,Barquisimeto,10.066,-69.316
SVBS,Maracay-B. A. Sucre,10.25,-67.65
SVCB,Ciudad Bolivar,8.15,-63.55
SVCL,Calabozo,8.933,-67.416
SVCP,Carupano / Gen. Jose,10.666,-63.266
SVCR,Coro,11.416,-69.683
SVCS,Caracas / Oscar Macha,10.3,-66.816
SVCU,Cumana,10.45,-64.183
SVFM,Caracas / La Carlota,10.5,-66.883
SVGD,Guasdualito,7.233,-70.8
SVGI,Guiria,10.583,-62.316
SVGU,Guanare,9.016,-69.733
SVHG,Higuerote,10.466,-66.1
SVJC,Paraguana / Josefa,11.783,-70.15
SVJM,San Juan De Los Morros,9.916,-67.333
SVLF,La Fria,8.25,-72.266
SVLO,La Orchila,11.8,-66.183
SVMC,Maracaibo-La Chinita,10.566,-71.733
SVMD,Merida,8.6,-71.183
SVMG,Margarita / Del Carib,10.916,-63.983
SVMI,Caracas / Maiquetia Aerop. Intl. Simon Bolivar,10.6,-66.983
SVMN,Mene Grande,9.816,-70.933
SVMP,Metropolitano Private,10.133,-66.783
SVMT,Maturin,9.75,-63.183
SVPA,Puerto Ayacucho,5.6,-67.5
SVPC,Pto. Cabello,10.5,-68.0
SVPM,Paramillo Private,7.8,-72.2
SVPR,Guayana / Manuel Car,8.3,-62.733
SVSA,San Antonio Del Tachira,7.85,-72.45
SVSE,Santa Elena De Uairen,4.6,-61.116
SVSO,Sto. Domingo,7.583,-72.066
SVSP,San Felipe,10.283,-68.75
SVSR,San Fernando De Apure,7.9,-67.416
SVST,San Tome Private,8.95,-64.15
SVSZ,Santa Barbara Zulia,8.983,-71.95
SVTM,Tumeremo,7.3,-61.45
SVTR,Temblador,9.016,-62.616
SVVA,Valencia,10.166,-67.933
SVVG,El Vigia / Perez Alph,8.633,-71.666
SVVL,Valera,9.35,-70.616
SVVP,Valle De La Pascua,9.216,-66.016
SWBC,Barcelos,-0.983,-62.583
SYCJ,Georgetown/Cheddi Jagan International Airport,6.483,-58.25
SYGT,Georgetown,6.8,-58.15
SYTM,Timehri Airport,6.5,-58.25
TAKA,Takao Radar Site,35.566,133.233
TAPA,Vc Bird International Airport Antigua,17.116,-61.783
TBPB,Grantley Adams,13.066,-59.483
TBPO,Bridgetown City,13.1,-59.616
TDCF,Canefield Airport,15.533,-61.4
TDPD,Melville Hall Airport,15.533,-61.3
TDPR,Roseau,15.3,-61.4
TFFF,Le Lamentin,14.6,-61.0
TFFJ,"Gustavia, Saint Barthelemy",17.9,-62.85
TFFR,"Le Raizet, Guadeloupe",16.266,-61.516
TGPY,Point Salines Airport,12.0,-61.783
TIST,"Charlotte Amalie St. Thomas, Cyril E. King Airport",18.333,-64.983
TISX,"Christiansted, Henry E. Rohlsen Airport",17.7,-64.8
TJBQ,"Aquadilla, Rafael Hernandez Airport",18.5,-67.133
TJMZ,"Mayaguez, Eugenio Maria de Hostos Airport",18.266,-67.15
TJNR,ROOSEVELT ROADS PUERTO RICO,18.25,-65.633
TJSJ,"San Juan, Luis Munoz Marin International Airport",18.45,-66.0
TKPK,Golden Rock,17.3,-62.683
TKPN,Charlestown / Newcast,17.2,-62.583
TLPC,Vigie,14.016,-61.0
TLPL,Hewanorra International Airport,13.75,-60.95
TNCA,Queen Beatrix Airport,12.5,-70.016
TNCB,"Flamingo Airport, Bonaire",12.15,-68.283
TNCC,"Hato Airport, Curacao",12.2,-68.966
TNCE,Roosevelt Airport Saint Eustatius,17.483,-62.983
TNCM,"Juliana Airport, Saint Maarten",18.05,-63.116
TQPF,Wallblake,18.204,-63.055
TRPM,Blackburne / Plymouth,16.75,-62.166
TTCP,Crown Pt./ Scarborou,11.15,-60.85
TTPP,"Piarco International Airport, Trinidad",10.616,-61.35
TTPT,"Crown Point Airport, Tobago",11.15,-60.833
TUPJ,"Beef Island, Tortola",18.45,-64.533
TVSV,Arnos Vale,13.133,-61.2
TXKF,Bermuda,32.366,-64.683
UAAA,Almaty,43.233,76.933
UACC,Astana,51.2,71.45
UAFM,Bishkek/Manas Airport,42.85,74.583
UAII,Shymkent,42.316,69.7
UAKK,Karaganda,49.8,73.15
UAOO,Kzyl-Orda,44.85,65.5
UARR,Uralsk,51.25,51.283
UATA,Aralskoe More,46.783,61.65
UATE,Aktau,43.87,51.1
UATT,Aktjubinsk,50.283,57.15
UAUU,Kostanay,53.206,63.550
UBBB,Baku / Bine Airport,40.45,50.066
UBBG,Gyanca Airport,40.733,46.4
UEEE,Jakutsk,62.016,129.716
UELL,Cul'Man,56.833,124.866
UERP,Polyarny,66.400,112.030
UERR,Mirny,62.53,114.03
UEST,Tiksi,71.7,128.9
UGEE,Yerevan,40.133,44.466
UGGG,Tbilisi,41.683,44.95
UGMM,Muhrani,41.933,44.583
UHBP,Ekimchan,53.066,132.983
UHHH,Habarovsk,48.516,135.166
UHHO,Troickoe,49.45,136.566
UHMA,Anadyr,64.783,177.566
UHMD,Buhta Providenja,64.416,-173.233
UHMG,Chaybukha,61.95,160.416
UHMM,Magadan,59.55,150.783
UHPP,Petropavlovsk-Kamchatskij,53.083,158.583
UHSS,Yuzhno-Sakhalinsk,46.95,142.716
UHWW,Vladivostok,43.116,131.933
UIAA,Chita,52.083,113.483
UIBB,Bratsk / Irkutsk,56.370,101.698
UIII,Irkutsk,52.266,104.316
UIIO,Ust'Ordynskij,52.816,104.766
UIKB,Bodajbo,57.85,114.233
UIKK,Kirensk,57.766,108.066
UINN,Nizhneudinsk,54.883,99.033
UIUH,Horinsk,52.166,109.783
UIUU,Ulan-Ude,51.833,107.6
UKBB,Boryspil,50.333,30.966
UKCC,Donetsk,48.083,37.75
UKDD,Dnipropetrovs'k,48.533,34.666
UKDE,Zaporizhzhia / Mokraya,47.867,35.316
UKDR,Krivyy Rih / Dnipropetrovs'k,48.05,33.22
UKFF,Simferopol,44.683,34.133
UKHH,Kharkiv,49.966,36.133
UKII,Kisinev,47.016,28.983
UKKE,Cherkasy,49.416,31.996
UKKK,Kyiv,50.4,30.566
UKKM,Hostomel,50.600,30.193
UKLI,Ivano-Frankivsk,48.884,24.686
UKLL,L'Viv,49.816,23.95
UKLN,Chernovsty,48.26,25.981
UKLR,Rivne,50.583,26.133
UKLU,Uzhhorod,48.634,22.264
UKON,Mykolaiv,47.058,31.920
UKOO,Odesa,46.433,30.766
ULAA,Arhangel'Sk,64.5,40.733
ULAK,Kotlas,61.233,46.716
ULLI,St. Peterburg,59.966,30.3
ULMM,Murmansk,68.966,33.05
ULOL,Velikie Luki,56.35,30.616
ULWT,Tot'Ma,59.883,42.75
ULWW,Vologda,59.316,39.916
UMBB,Brest,52.108,23.896
UMGG,Gomel',52.526,31.018
UMII,Vitebsk,55.166,30.216
UMKK,Kaliningrad/Khrabrovo Airport,54.72,20.5
UMMG,Grodno,53.601,24.055
UMMM,Loshitsa / Minsk International 1,53.865,27.541
UMMS,Minsk,53.933,27.633
UMRR,Riga,56.966,24.05
UMRW,Ventspils,57.4,21.533
UNAA,Abakan,53.75,91.4
UNBB,Barnaul,53.433,83.516
UNEE,Kemerovo,55.329,86.08
UNII,Enisejsk,58.45,92.15
UNNN,Novosibirsk,55.083,82.9
UNOO,Omsk,54.966,73.3
UNWW,Novokuznetsk,53.733,87.183
URKA,Anapa / Vitiazevo,44.9,37.316
URKK,Krasnodar,45.033,39.15
URMM,Mineral'Nye Vody,44.233,43.066
URMN,Nalchik,43.512,43.636
URMT,Stavropol / Shpakovskoye,45.333,42.0
URRR,Rostov-Na-Donu,47.266,39.816
URSS,Adler,43.433,39.9
URWA,Astrakhan,46.283,48.006
URWI,Elista,46.366,44.333
URWW,Volgograd,48.783,44.366
USCC,Chelyabinsk-Balandino,55.166,61.4
USHH,Hanty-Mansijsk,61.016,69.033
USNN,Nizhnevartovsk,60.933,76.483
USPP,Perm'/Bolshoe Savino,58.0,56.25
USRR,Surgut,61.25,73.5
USSS,Ekaterinburg,56.833,60.633
UTAA,Ashgabat,37.983,58.366
UTDD,Dushanbe,38.55,68.783
UTED,Dzizak,40.116,67.833
UTNN,Nukus / Karakalpakstan,42.48,59.63
UTNU,Urgench,41.583,60.645
UTSM,Tamdy,41.733,64.616
UTSS,Samarkand,39.566,66.95
UTST,Termez,37.233,67.266
UTTT,Tashkent,41.266,69.266
UUBP,Brjansk,53.25,34.316
UUDD,Moscow / Domodedovo,55.4,37.9
UUEE,Moscow / Sheremet'Ye,55.983,37.5
UUEM,Tver,56.9,35.883
UUOO,Voronez,51.65,39.25
UUWW,Moscow / Vnukovo,55.65,37.266
UUYT,Ust'- Kulom,61.683,53.683
UUYY,Syktyvkar,61.716,50.833
UWGG,Nizhny Novgorod/Strigino,56.329,44.0
UWKD,Kazan',55.783,49.2
UWLW,Ulyanovsk,54.35,48.383
UWOO,Orenburg / Tsentralny,51.78,55.12
UWPP,Penza,53.116,45.016
UWSS,Saratov / Tsentralny,51.57,46.069
UWUU,Ufa,54.73,55.929
UWWW,Samara,53.2,50.15
VAAH,Ahmadabad,23.066,72.633
VAAK,Akola,20.7,77.066
VAAU,Aurangabad Chikalthan Aerodrome,19.85,75.4
VABB,Bombay / Santacruz,19.116,72.85
VABI,Bilaspur,31.25,76.666
VABJ,Bhuj-Rudramata,23.25,69.666
VABM,Belgaum / Sambra,15.85,74.616
VABP,Bhopal / Bairagarh,23.283,77.35
VABV,Bhaunagar,21.75,72.2
VAGO,Goa / Dabolim Airport,15.383,73.816
VAID,Indore,22.716,75.8
VAJB,Jabalpur,23.2,79.95
VAKD,Khandwa,21.833,76.366
VAKP,Kolhapur,16.7,74.233
VANP,Nagpur Sonegaon,21.1,79.05
VARK,Rajkot,22.3,70.783
VASL,Sholapur,17.666,75.9
VBBM,Bhamo,24.266,97.2
VBBS,Pathein,16.766,94.766
VBCI,Coco Island,14.116,93.366
VBHL,Homalin,24.866,94.916
VBKG,Kengtung,21.3,99.616
VBKP,Kyaukpyu,19.416,93.55
VBLS,Lashio,22.933,97.75
VBMK,Myitkyina,25.366,97.4
VBML,Meiktila,20.833,95.833
VBMM,Moulmein,16.5,97.616
VBPA,Hpa-An,16.75,97.666
VBPR,Prome,18.8,95.216
VBPT,Putao,27.333,97.416
VBRM,Mandalay,21.983,96.1
VBRN,Mergui,12.433,98.6
VBRR,Mingaladon,16.9,96.183
VBSY,Sandoway,18.466,94.35
VBTV,Dawei,14.1,98.216
VCBI,Katunayake,7.166,79.883
VCCA,Anuradhapura,8.333,80.416
VCCB,Batticaloa,7.716,81.7
VCCC,Ratmalana,6.816,79.883
VCCT,Trincomalee,8.583,81.25
VDKC,Kompong-Cham,12.0,105.45
VDPP,Phnom-Penh / Pochentong,11.55,104.85
VDSR,Siemreap,13.366,103.85
VEAT,Agartala,23.883,91.25
VEBD,Siliguri,26.633,88.316
VEBS,Bhubaneswar,20.25,85.833
VECC,Calcutta / Dum Dum,22.65,88.45
VECX,Car Nicobar,9.15,92.816
VEGK,Gorakhpur,26.75,83.366
VEGT,Gauhati,26.1,91.583
VEGY,Gaya,24.75,84.95
VEIM,Imphal Tulihal,24.766,93.9
VEJH,Jharsuguda,21.916,84.083
VEJS,Jamshedpur,22.816,86.183
VELR,North Lakhimpur,27.233,94.116
VEMN,Dibrugarh / Mohanbari,27.483,95.016
VEPB,Port Blair,11.666,92.716
VEPT,Patna,25.6,85.1
VERC,M. O. Ranchi,23.316,85.316
VGCB,Cox's Bazar,21.433,91.966
VGEG,Chittagong Patenga,22.266,91.816
VGIS,Ishurdi,24.133,89.05
VGJR,Jessore,23.183,89.166
VGRJ,Rajshahi,24.366,88.7
VGSY,Sylhet,24.9,91.883
VGTJ,Dhaka,23.766,90.383
VGZR,"Kurmitola, Dia",23.85,90.4
VHCH,Cheung Chau,22.2,114.016
VHHH,Hong Kong Inter-National Airport,22.333,114.183
VIAG,Agra,27.15,77.966
VIAL,Allahabad / Bamhrauli,25.45,81.733
VIAR,Amritsar,31.633,74.866
VIBN,Varanasi / Babatpur,25.45,82.866
VIBY,Bareilly,28.366,79.4
VICX,Kanpur / Chakeri,26.4,80.4
VIDD,New Delhi / Safdarjung,28.583,77.2
VIDP,New Delhi / Palam,28.566,77.116
VIGR,Gwalior,26.233,78.25
VIHR,Hissar,29.166,75.733
VIJN,Jhansi,25.45,78.583
VIJO,Jodhpur,26.3,73.016
VIJP,Jaipur / Sanganer,26.816,75.8
VIKO,Kota Aerodrome,25.15,75.85
VILK,Lucknow / Amausi,26.75,80.883
VIST,Satna,24.566,80.833
VIUD,Udaipur Dabok,24.616,73.883
VLAP,Attopeu,14.8,106.833
VLIP,Pakse,15.116,105.166
VLLB,Luang-Prabang,19.883,102.133
VLSB,Sayaboury,19.233,101.733
VLSK,Savannakhet,16.55,104.65
VLSV,Saravane,15.683,106.433
VLTK,Thakhek,17.383,104.65
VLVT,Vientiane,17.95,102.566
VMMC,Taipa,22.166,113.566
VNBW,Bhairawa Airport,27.516,83.45
VNJL,Jumla,29.283,82.166
VNKT,Kathmandu Airport,27.7,85.366
VNPK,Pokhara Airport,28.216,84.0
VNSI,Simra Airport,27.166,84.983
VNSK,Surkhet,28.6,81.616
VNTJ,Taplejung,27.35,87.666
VNVT,Biratnagar Airport,26.483,87.266
VOBG,Bangalore / Hindustan,12.95,77.666
VOBI,Bellary,15.15,76.85
VOBZ,Vijayawada / Gannavaram,16.533,80.8
VOCB,Coimbatore / Peelamedu,11.033,77.05
VOCC,Cochin / Willingdon,9.95,76.266
VOCP,Cuddapah,14.483,78.833
VOHY,Hyderabad Airport,17.45,78.466
VOMD,Madurai,9.833,78.083
VOML,Mangalore / Bajpe,12.916,74.883
VOMM,Madras / Minambakkam,13.0,80.183
VOTR,Tiruchchirapalli,10.766,78.716
VOTV,Thiruvananthapuram,8.466,76.95
VOVR,Vellore,12.916,79.15
VRGN,Gan,-0.683,73.15
VRMM,Male,4.2,73.533
VTBC,Chanthaburi,12.6,102.116
VTBD,Don Muang,13.916,100.6
VTBG,Kanchanaburi,14.016,99.533
VTBI,Prachin Buri,14.05,101.366
VTBJ,Phetchaburi,13.15,100.066
VTBP,Prachuap Khirikhan,11.833,99.833
VTBS,Chon Buri,13.366,100.983
VTBU,Rayong,12.633,101.35
VTCC,Chiang Mai,18.783,98.983
VTCH,Mae Hong Son,19.3,97.833
VTCL,Lampang,18.283,99.516
VTCN,Nan,18.766,100.766
VTCP,Phrae,18.166,100.166
VTCR,Chiang Rai,19.916,99.833
VTCS,Mae Sariang,18.166,97.933
VTPH,Hua Hin,12.583,99.95
VTPM,Mae Sot,16.666,98.55
VTPN,Nakhon Sawan,15.8,100.166
VTPS,Phitsanulok,16.783,100.266
VTPT,Tak,16.883,99.15
VTPU,Uttaradit,17.616,100.1
VTSA,Satun,6.65,100.083
VTSB,Surat Thani,9.116,99.35
VTSD,Chumphon,10.483,99.183
VTSH,Songkhla,7.2,100.6
VTSK,Pattani,6.783,101.15
VTSN,Nakhon Si Thammarat,8.466,99.966
VTSP,Phuket Airport,8.116,98.316
VTSR,Ranong,9.983,98.616
VTSS,Hat Yai,6.916,100.433
VTST,Trang,7.516,99.616
VTUB,Mukdahan,16.533,104.716
VTUC,Chaiyaphum,15.8,102.033
VTUD,Udon Thani,17.383,102.8
VTUK,Khon Kaen,16.433,102.833
VTUL,Loei,17.45,101.733
VTUM,Nong Khai,17.866,102.716
VTUN,Nakhon Ratchasima,14.966,102.083
VTUP,Nakhon Phanom,17.416,104.783
VTUR,Roi Et,16.05,103.683
VTUS,Sakon Nakhon,17.15,104.133
VTUU,Ubon Ratchathani,15.25,104.866
VVDN,Da Nang,16.033,108.183
VVGL,Hanoi / Gialam,21.033,105.85
VVNB,Ha Noi,21.016,105.8
VVNT,Nha Trang,12.25,109.2
VVPB,Hue,16.4,107.683
VVPK,Pleiku City,13.983,108.0
VVQN,Quy Nhon,13.766,109.216
VVTS,Ho Chi Minh,10.816,106.666
VVVH,Vinh,18.7,105.666
VYSW,Sittwe,20.133,92.883
VYYY,Yangon,16.766,96.166
WAAA,Ujung Pandang / Hasanuddin,-5.066,119.55
WAAB,Bau-Bau / Beto Ambiri,-5.466,122.616
WAAU,Kendari / Woltermon-Ginsidi,-4.1,122.433
WABB,Biak / Mokmer,-1.183,136.116
WABI,Nabire,-3.333,135.5
WABN,Kokonao / Timuka,-4.716,136.433
WABO,Serui / Yendosa,-1.866,136.233
WABT,Enarotali,-3.916,136.366
WAJI,Sarmi,-1.833,138.716
WAJJ,Jayapura / Sentani,-2.566,140.483
WAJW,Wamena / Wamena,-4.066,138.95
WAKK,Merauke / Mopah,-8.466,140.383
WAKT,Tanah Merah / Tanah Merah,-6.1,140.3
WAMA,Galela / Gamarmalamu,1.816,127.833
WAMG,Gorontalo / Jalaluddin,0.516,123.066
WAMH,Tahuna,3.583,125.466
WAMI,Toli-Toli / Lalos,1.016,120.8
WAML,Palu / Mutiara,-0.683,119.733
WAMM,Menado / Dr. Sam Ratulangi,1.533,124.916
WAMP,Poso / Kasiguncu,-1.383,120.733
WAMT,Ternate / Babullah,0.783,127.383
WAMW,Luwuk / Bubung,-0.9,122.783
WAPA,Amahai,-3.35,128.883
WAPH,Labuha / Taliabu,-1.616,124.55
WAPI,Saumlaki,-7.983,131.3
WAPN,Sanana,-2.083,126.0
WAPP,Ambon / Pattimura,-3.7,128.083
WAPR,Namlea,-3.25,127.083
WASF,Fak-Fak / Torea,-2.883,132.25
WASK,Kaimana / Utarom,-3.666,133.75
WASR,Manokwari / Rendani,-0.883,134.05
WASS,Sorong / Jefman,-0.933,131.116
WBGB,Bintulu,3.2,113.033
WBGG,Kuching,1.483,110.333
WBGR,Miri,4.333,113.983
WBGS,Sibu,2.333,111.833
WBKK,Kota Kinabalu,5.933,116.05
WBKL,Labuan,5.3,115.25
WBKS,Sandakan,5.9,118.066
WBKT,Kudat,6.916,116.833
WBKW,Tawau,4.266,117.883
WBSB,Brunei Airport,4.933,114.933
WIAA,Sabang / Cut Bau,5.866,95.316
WIAG,Menggala / Astra Ksetra,-4.45,105.183
WIAM,Tasikmalaya / Cibeureum,-7.333,108.25
WIAR,Madiun / Iswahyudi,-7.616,111.516
WIAS,Malang / Abdul Rahkmansaleh,-7.966,112.7
WIBB,Pakanbaru / Simpangtiga,0.466,101.45
WIIA,Curug / Budiarto,-6.233,106.65
WIIB,Bandung / Husein,-6.9,107.583
WIIH,Jakarta Halim Perdanakusuma,-6.25,106.9
WIII,Jakarta / Soekarno-Hatta,-6.116,106.65
WIIJ,Jogyakarta / Adisucipto,-7.783,110.433
WIIK,Kalijati,-6.55,107.666
WIIL,Cilacap,-7.733,109.016
WIIS,Semarang / Ahmadyani,-6.983,110.383
WIIT,Telukbetung / Beranti,-5.266,105.183
WIKB,"Batan, Sumatra",1.116,104.116
WIKD,Tanjungpandan / Buluh Tumbang,-2.75,107.75
WIKK,Pangkalpinang / Pangkalpinang,-2.166,106.133
WIKN,Tanjungpinang / Kijang,0.916,104.533
WIKS,Singkep / Dabo,-0.483,104.583
WIMB,Gunung Sitoli / Binaka,1.5,97.633
WIMG,Padang / Tabing,-0.883,100.35
WIMM,Medan / Polonia,3.566,98.683
WIMS,Sibolga / Pinangsori,1.55,98.883
WIOI,Singkawang Ii,1.083,109.666
WIOK,Ketapang / Rahadi Usmaman,-1.85,109.966
WION,Ranai / Ranai,3.95,108.383
WIOO,Pontianak / Supadio,-0.15,109.4
WIOS,Sintang,0.116,111.533
WIPA,Jambi / Sultan Taha,-1.633,103.65
WIPH,Kerinci / Depati Parbo,-2.766,101.366
WIPL,Bengkulu / Padangkemiling,-3.883,102.333
WIPP,Palembang / Talangbetutu,-2.9,104.7
WIPR,Rengat / Japura,0.466,102.316
WITC,Meulaboh / Cut Nyak Dhien,4.25,96.116
WITM,Lhokseumawe / Malikussaleh,5.233,97.2
WITT,Banda Aceh / Blangbintang,5.516,95.416
WMBA,Sitiawan,4.216,100.7
WMKC,Kota Bharu,6.166,102.283
WMKD,Kuantan,3.616,103.216
WMKJ,Johore Bharu / Senai,1.633,103.666
WMKK,Sepang/KL International Airport,2.733,101.7
WMKL,Langkawi,6.333,99.733
WMKM,Malacca,2.266,102.25
WMKP,Penang / Bayan Lepas,5.3,100.266
WMSA,Subang/Sultan Abdul Aziz Shah Airport,3.116,101.533
WPDL,Dilli / Dilli Airport,-8.566,125.566
WPEC,Baucau,-8.5,126.4
WPOC,Oe-Cusse / Oe Cusse,-9.2,124.366
WRBB,Banjarmasin / Syamsuddin Noor,-3.433,114.75
WRBI,Pangkalan Bun / Iskandar,-2.7,110.7
WRBK,Kotabaru,-3.4,116.216
WRBM,Muaratewe / Beringin,-0.95,114.9
WRBP,Palangkaraya / Panarung,-1.0,114.0
WRKC,Maumere / Wai Oti,-8.633,122.25
WRKK,Kupang / El Tari,-10.166,123.666
WRKL,Larantuka,-8.266,122.966
WRKM,Alor / Mali,-8.216,124.566
WRKR,Rote / Baa,-10.733,123.066
WRKS,Sabu / Tardamu,-10.5,121.833
WRLB,Longbawan / Juvai Semaring,3.733,115.683
WRLG,Tanjung Selor,2.85,117.333
WRLK,Tanjung Redep / Berau,2.116,117.45
WRLL,Balikpapan / Sepinggan,-1.266,116.9
WRLR,Tarakan / Juwata,3.333,117.566
WRLS,Samarinda / Temindung,-0.616,117.15
WRRA,Ampenan / Selaparang,-8.533,116.066
WRRB,Bima,-8.55,118.7
WRRR,Denpasar / Ngurah-Rai,-8.75,115.166
WRRS,Sumbawa Besar / Sumbawa Besar,-8.433,117.416
WRRW,Waingapu / Mau Hau,-9.666,120.333
